Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,BA,MSFT,ORCL,TSLA,AAPL,BA,MSFT,ORCL,TSLA,AAPL,BA,MSFT,ORCL,TSLA,AAPL,BA,MSFT,ORCL,TSLA,AAPL,BA,MSFT,ORCL,TSLA 
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,24.62904167175293,114.95185089111328,48.11802673339844,34.56254959106445,17.14666748046875,25.05563583341364,116.70781050822293,48.515624036101,35.098670260947614,17.95599937438965,24.533738996999272,114.55359030027661,47.91481108323233,34.42419576339733,16.96733283996582,24.94898686019794,114.95185089111328,48.48028130464558,35.098670260947614,17.76333236694336,127207600,4596300,19225100,12838600,132843000
2016-04-08,24.65627098083496,115.74835205078125,48.08269119262695,34.89979553222656,16.67133331298828,24.90814183306138,117.68534212859976,48.842543180211216,35.05544403944591,17.38800048828125,24.54508279921921,115.50396929221544,47.99433772124367,34.70091206158323,16.534666061401367,24.71299900897286,115.89316967292045,48.30357824155406,34.70091206158323,17.366666793823242,94326800,3939800,22167200,8011000,110458500
2016-04-11,24.737957000732422,115.77550506591797,47.985504150390625,34.925724029541016,16.661333084106445,25.098748149006557,117.57670995892713,48.72768477622574,35.52237753814296,17.266000747680664,24.694844877868427,115.56732154583781,47.976666780892124,34.91707835922895,16.35333251953125,24.726612434169045,116.08324681099549,48.144543096674504,35.09866712331861,16.733333587646484,117630000,3611700,21414200,10399600,137425500
2016-04-12,25.0601806640625,117.18751525878906,48.285892486572266,35.08194351196289,16.521333694458008,25.07379484030774,118.01118921440454,48.40075128303757,35.16873902919001,16.786666870117188,24.656277277563966,114.66219455300603,47.499532050381035,34.70873437607284,16.242000579833984,24.81057589154995,115.51302138089656,48.03849679083454,34.986473409378725,16.633333206176758,108929200,4239200,24944300,9245000,86448000
2016-04-13,25.423236846923828,118.6990737915039,48.90437698364258,35.85442352294922,16.968666076660156,25.491309451470528,119.02492203926957,48.98389643282199,35.923856654494195,17.03333282470703,25.141866272819133,117.49524592645926,48.49794574137797,35.264227005713785,16.488666534423828,25.141866272819133,118.11074319945027,48.70116136251028,35.42913359018094,16.567333221435547,133029200,3514800,20818000,12752300,73884000
2016-04-14,25.43684959411621,118.43659973144531,48.9132080078125,35.79366683959961,16.790666580200195,25.502654319993418,119.432237250041,49.10758960737145,35.9846104267882,17.12266731262207,25.262128014595618,118.14695068596004,48.65697833029706,35.74158950986908,16.73666763305664,25.327932740472825,119.02493036465064,48.78951185189952,35.85442206882939,16.866666793823242,101895600,4527600,20877100,9150500,61983000
2016-04-15,24.926300048828125,118.69004821777344,49.1694450378418,35.60272979736328,16.96733283996582,25.48223587105358,119.11546166603434,49.408000019650416,35.91518724042035,16.97333335876465,24.899071698013767,118.28272747833734,48.692328333288636,35.60272979736328,16.607999801635742,25.439122007327693,118.52711715975337,48.86020123134936,35.68952206002909,16.753999710083008,187756000,5008700,28793800,10340300,56286000
2016-04-18,24.38852310180664,119.4503402709961,49.885108947753906,35.79366683959961,16.92533302307129,24.72208256906939,119.70377627276244,49.99997110771516,35.802344739098864,17.220666885375977,24.265990310664094,117.95687713121394,48.78067417630806,35.41177304339909,16.777332305908203,24.70846839156554,118.69003226569704,49.02806985702979,35.446491263219436,16.815332412719727,243286000,3056000,23786000,8849300,64071000
2016-04-19,24.25918197631836,120.09298706054688,49.82327651977539,35.63743209838867,16.4913330078125,24.50651542135294,121.15200435926593,50.15902573948527,36.01064462068431,16.95800018310547,24.104881624787666,119.66758744373573,49.19595818146446,35.559317772538165,16.083332061767578,24.479285336540745,119.99343573305832,50.03532954550492,35.9412081928567,16.874666213989258,129539600,2931000,29596800,9884400,95362500
2016-04-20,24.309099197387695,118.18317413330078,49.11642837524414,35.672149658203125,16.6646671295166,24.526934664317128,118.89822283408962,49.920456837273555,35.923851761457975,16.910667419433594,24.06630325423904,116.30049660547678,49.02807493256883,35.6547938608647,16.100000381469727,24.197912723176323,116.35480235348254,49.734912585374715,35.750263989871485,16.417333602905273,122444000,6799000,36195700,8481200,77911500
2016-04-21,24.045879364013672,118.33705139160156,49.284305572509766,35.576683044433594,16.55266761779785,24.263714807147394,120.05679795673198,49.68190284023868,35.84574097161177,16.726667404174805,23.943767863943286,117.93879080315571,48.96622775832664,35.48120959508198,16.46066665649414,24.263714807147394,118.55427439531486,49.30197693668306,35.61139795345189,16.599332809448242,126210000,4799600,38909100,11954100,41746500
2016-04-22,23.980070114135742,118.61763763427734,45.7501220703125,35.32498550415039,16.916667938232422,24.16160048144532,119.32364000286388,46.32442971527018,35.95857820105805,16.933332443237305,23.739543848972154,118.11981190995905,44.85773992295274,35.29894518036507,16.380666732788086,23.828039426955055,118.65383686366944,45.86498427339777,35.403099853682136,16.592666625976562,134732400,3858100,126834100,15003300,56794500
2016-04-25,23.843931198120117,118.3460693359375,46.04169464111328,35.394412994384766,16.788000106811523,23.973271065549785,118.57235245130258,46.05936600857158,35.43781242346454,17.158666610717773,23.714591330690446,117.04267638163857,45.61759193352036,35.12535507519502,16.71733283996582,23.825777809062714,118.07452683525433,45.750122133754495,35.229506420981,16.867332458496094,112126400,4600100,33226900,10876200,55054500
2016-04-26,23.678281784057617,120.5998764038086,45.44969940185547,35.281593322753906,16.916000366210938,23.893849358704067,120.62702927776772,46.253727796582915,35.455177842527675,17.048667907714844,23.57844161832038,118.62668009166951,45.14045900790934,35.090646377907774,16.625999450683594,23.57844161832038,118.79865750089584,46.174208356644264,35.42914082674411,16.803333282470703,224064800,6103400,33532600,8365800,48357000
2016-04-27,22.196544647216797,124.0755844116211,45.007938385009766,35.45517349243164,16.764667510986328,22.398496305875128,124.80873964296089,45.50272652761069,35.58536517720086,17.0,21.71095282401562,119.43224953149831,44.66335516999796,35.1600752097452,16.626667022705078,21.783564636890503,120.56366533572098,45.485055161396176,35.1600752097452,16.850000381469727,458408400,6930800,43369300,8742100,48087000
2016-04-28,21.51807403564453,122.0118637084961,44.08905029296875,35.003841400146484,16.513999938964844,22.210154875458432,124.6548489499847,44.85773617452737,35.55931960779175,16.89533233642578,21.386464607188767,121.74032119637054,43.78864381263447,34.86496853732388,16.496000289916992,22.148889372530057,123.36050229371742,44.72520261508314,35.029878406470075,16.656667709350586,328970800,4938800,43134800,9233800,37785000
2016-04-29,21.27074432373047,122.0118637084961,44.06253433227539,34.59591293334961,16.05066680908203,21.493118991073924,122.40106405393622,44.39828348945902,34.86497084560351,16.562000274658203,20.991643350442775,120.21064506224826,43.603089004147236,34.170623040076755,15.854000091552734,21.32747236087701,121.66790893905534,43.603089004147236,34.86497084560351,16.542667388916016,274126000,3716700,48411700,12883300,81207000
2016-05-02,21.24805450439453,121.29682922363281,44.71636199951172,34.977806091308594,16.1200008392334,21.347896408687625,122.19291557657013,44.84005817243668,35.090638653052565,16.21266746520996,20.966683910989545,120.59082681631097,43.98301558793101,34.56987858654644,15.654666900634766,21.32293593261435,121.63173771721918,44.177397214223326,34.63063381727509,16.100000381469727,192640400,3703800,33114500,10454200,57658500
2016-05-03,21.597496032714844,119.92102813720703,43.983009338378906,34.4396858215332,15.48799991607666,21.724566268176915,120.66322971825953,44.53964540791664,34.81289840468647,15.927332878112793,21.257127846696772,118.9887426253031,43.82397046136812,34.30949415358238,15.441332817077637,21.375121389454105,120.11109825683049,44.47779733024216,34.74346196553626,15.824000358581543,227325200,4028700,26460200,11439600,64533000
2016-05-04,21.372852325439453,118.47283172607422,44.06253433227539,34.1011848449707,14.837332725524902,21.760871828165406,119.75811864566523,44.230410596101144,34.34420571304595,15.630666732788086,21.28889422099388,118.14698336538702,43.700279815737325,33.96231530451184,14.69333267211914,21.602032311473938,119.10642192429084,44.03602897292095,34.18797706616586,15.352666854858398,164102000,3340500,24257600,9046200,130507500
2016-05-05,21.28610610961914,119.54991912841797,44.12438201904297,34.04911422729492,14.10200023651123,21.475590316523796,120.0567911901524,44.442459810293556,34.24873902406299,15.242667198181152,21.15826218290895,118.68098572885334,43.93883776430274,33.96232198901721,13.986000061035156,21.459609825685025,119.23311718422002,44.062533934129554,34.231379914225116,15.230667114257812,143562000,4199200,25390700,8962700,168822000
2016-05-06,21.167387008666992,120.61796569824219,44.521976470947266,34.20534133911133,14.328666687011719,21.334040393870385,120.9528741529716,44.521976470947266,34.21401923817719,14.424667358398438,20.96877091081266,119.26026679380405,43.87698693260794,33.82345087289482,13.87399959564209,21.31577822602421,119.5770687293306,44.10670789498138,33.82345087289482,14.057999610900879,174799600,2466000,24787300,7587400,85278000
2016-05-09,21.183372497558594,119.56800842285156,44.239253997802734,34.16194534301758,13.928000450134277,21.40709934676269,121.11577725901321,44.69869942361045,34.48308058417654,14.40999984741211,21.13771271280277,119.31457242849496,44.177405899181366,34.04043489019589,13.786666870117188,21.231313965245185,120.20159840874305,44.61034595999952,34.14458623391283,14.381333351135254,131745600,3431100,17951600,7949400,71646000
2016-05-10,21.327198028564453,121.93946075439453,45.07862091064453,34.73478317260742,13.912667274475098,21.361442433506753,122.41013355723982,45.14930300042548,34.76950139128947,13.964667320251465,21.02813382500346,120.19254771504815,44.345274427666176,34.35289269983966,13.666666984558105,21.306652430644746,120.54554886437538,44.46897398310229,34.35289269983966,13.83666706085205,134747200,3382700,22891000,9290200,61059000
2016-05-11,21.119441986083984,121.36459350585938,45.10511779785156,34.41363525390625,13.93066692352295,21.361432651170606,123.18050484234271,45.750107334326295,34.78684769002001,14.36533260345459,21.108026609083222,121.30984478924228,45.06094107873064,34.4049540469769,13.736666679382324,21.340887062659625,122.10372902796064,45.17580324481913,34.595900868498454,13.839332580566406,114876400,3284100,24039100,7180100,77428500
2016-05-12,20.624052047729492,122.66034698486328,45.51154708862305,34.56119918823242,13.8186674118042,21.181089233783077,123.22610220907893,45.77661413311368,34.743464889975996,14.111332893371582,20.42543764319669,121.81171414853979,44.990253735841605,34.36157437524014,13.577333450317383,21.16739216912363,121.81171414853979,45.23764941933503,34.62195442214695,14.095999717712402,305258800,4591300,24102800,10006700,54757500
2016-05-13,20.665142059326172,120.56155395507812,45.13164138793945,34.378929138183594,13.840666770935059,20.927680125853485,123.13485457373888,45.85615060560606,34.7868599236527,14.079999923706055,20.546430118342432,120.36993348068248,45.096298652817,34.292133592918084,13.779999732971191,20.546430118342432,122.0398386626869,45.449715892635325,34.52647659876769,13.85200023651123,177571200,3965900,22592300,9392600,42342000
2016-05-16,21.432212829589844,122.40485382080078,45.79428482055664,34.691383361816406,13.88599967956543,21.548643109170396,122.65123695522715,45.9091436096479,34.80421259415503,14.210000038146973,20.923118832572783,120.041441530817,44.840051563547426,34.24873439801922,13.861332893371582,21.092055689983834,120.11444445671683,44.88422828015694,34.51779559779616,13.876667022705078,245039200,3165400,20032000,7797100,44241000
2016-05-17,21.34317970275879,120.96305847167969,44.94015884399414,34.37024688720703,13.644000053405762,21.619414898931378,122.72422071473903,46.02562806732,34.73478154445824,13.98799991607666,21.23359969095527,120.41555749876325,44.80670168321921,34.25741764814647,13.601332664489746,21.585172233832083,121.93032272199274,46.0167322808855,34.543834661568965,13.936667442321777,187667600,4032000,27803500,9483700,42654000
2016-05-18,21.587448120117188,119.53044128417969,45.20705795288086,34.25741958618164,14.07800006866455,21.73583934875711,121.52883905017254,45.50066627893077,34.54383661580753,14.354000091552734,21.43449178460419,118.9372977013844,44.753295002565665,33.988358355153544,13.850000381469727,21.49613204871639,120.86270646150825,44.9134462327897,34.36157093232636,13.94333267211914,168249600,4060400,24907500,10379700,84262500
2016-05-19,21.505264282226562,116.87500762939453,44.77109909057617,33.71062088012695,14.347332954406738,21.605714060292538,119.01941108020578,45.03801673069922,34.057796465538935,14.452667236328125,21.36143988869421,115.97161211165152,44.326235225690446,33.46759995688563,13.819999694824219,21.605714060292538,118.84604480053349,44.90455960765866,33.98836002409183,14.2413330078125,121768400,5061600,23842400,15124400,102994500
2016-05-20,21.738126754760742,116.245361328125,45.03801345825195,34.20534133911133,14.685333251953125,21.786068223550156,117.94264089525576,45.571852093751446,34.35289211052302,14.703332901000977,21.578320117053295,116.08110824221102,44.84227567987299,33.80609176385158,14.423333168029785,21.60571598853699,117.83314347927411,44.91345212818124,33.918924317176824,14.465999603271484,128104000,3297700,23905800,16153200,135106500
2016-05-23,22.014360427856445,116.41873931884766,44.513099670410156,34.005714416503906,14.414667129516602,22.187864118616265,117.17612892079859,45.09142434387266,34.23137619807517,14.84000015258789,21.840856737096626,114.86745865632801,44.468613940307726,33.970996200597156,14.390666961669922,21.886516519792693,116.25448623603832,45.020244460473855,34.118546962745185,14.657999992370605,152074400,3977700,26118700,8904800,76537500
2016-05-24,22.349945068359375,116.34573364257812,45.90106201171875,34.630638122558594,14.52733325958252,22.393319670458975,117.54112679571206,46.00782840825861,34.786866824115144,14.582667350769043,22.10795265411563,115.26896500568289,44.842287043762305,34.06647855461413,14.345333099365234,22.19470534179891,116.58298963699673,45.10920473213323,34.21402604446634,14.4399995803833,140560800,5102400,34757900,11329800,45207000
2016-05-25,22.74262046813965,117.5867691040039,46.37260818481445,34.83024978637695,14.638667106628418,22.770014599167403,118.4262818446176,46.701809887542375,34.96911932295351,14.757332801818848,22.397896471516912,116.22712271301629,46.07899979978153,34.760813362633215,14.434000015258789,22.52574039429395,116.80200507544788,46.194661960591084,34.760813362633215,14.52733325958252,152675200,4656700,24040200,7972200,46902000
2016-05-26,22.922971725463867,117.9974136352539,46.1679801940918,34.67403030395508,15.008000373840332,22.996025641299752,118.53579460532406,46.24805584086415,34.8910142191101,15.017333030700684,22.518890892760112,117.09403192165148,45.696425493122725,34.64798998271645,14.603333473205566,22.756316554662423,117.24002386473288,46.203570124666754,34.81289987721782,14.699999809265137,225324800,2586300,24335200,7574000,61086000
2016-05-27,22.909276962280273,117.915283203125,46.55056381225586,34.77817916870117,14.869333267211914,22.93667283870763,118.35328685282617,46.55056381225586,34.78686037879706,15.062000274658203,22.658154191130212,117.55940262701436,46.061214142324346,34.54383615978547,14.716667175292969,22.70153056003776,117.6780341270129,46.19467129191879,34.569876479161586,14.999333381652832,145364800,3043700,17721400,8240600,54754500
2016-05-31,22.797409057617188,115.11383819580078,47.155574798583984,34.89099884033203,14.881999969482422,22.920687864822487,118.60876746641452,47.155574798583984,34.90835794320254,14.983332633972168,22.559983400230244,115.01346092819645,46.337026827446984,34.67401502081617,14.766667366027832,22.738052207834773,118.51752426560843,46.49717471367797,34.786847534019316,14.869333267211914,169228800,6894400,37653100,12567400,41835000
2016-06-01,22.477798461914062,115.35111999511719,47.02210998535156,34.943084716796875,14.637332916259766,22.724356086560373,115.43324307138013,47.111084796314074,34.97780293434021,14.826666831970215,22.448120906662165,113.86371485800073,46.657321745510274,34.56119425655453,14.459333419799805,22.60564238206721,114.97698519362764,46.657321745510274,34.7695002509031,14.76533317565918,116693200,4679600,25324800,9268800,44740500
2016-06-02,22.308855056762695,115.75259399414062,46.69291687011719,33.554386138916016,14.597332954406738,22.336249179188147,115.91684706859442,46.924248010341216,33.8928804525698,14.660667419433594,22.0600140803638,114.35644634225388,46.12349159270784,33.050985272969946,14.473999977111816,22.281459192594973,115.57009367227687,46.835273189469525,33.589104353370544,14.63933277130127,160766400,4802100,22840800,51063400,30492000
2016-06-03,22.35451316833496,116.23623657226562,46.07900619506836,33.936283111572266,14.599332809448242,22.43441559526452,116.41874387249321,46.63953229721058,34.031756564283704,14.795999526977539,22.24721487714,114.93133896389043,45.909955731274835,33.580429622046225,14.534000396728516,22.324835621687487,115.36022241699818,46.6039457626604,33.623829053941826,14.666666984558105,114019600,5485600,23368300,20740000,33435000
2016-06-06,22.51660919189453,120.36080932617188,46.381507873535156,34.23137664794922,14.711999893188477,23.260847213899535,120.52506938449318,46.57724566769873,34.40496441885297,14.726667404174805,22.270053295661338,116.30011744615732,46.167971723307105,33.953637538867746,14.363332748413086,22.370501349036758,116.4369961867971,46.25694653341961,34.01439276204736,14.533332824707031,93170000,6996200,18243300,16116900,33742500
2016-06-07,22.607929229736328,120.38818359375,46.354835510253906,33.962310791015625,15.489333152770996,22.79969688074281,121.72046257559684,46.91536519814385,34.49175187831347,15.629332542419434,22.59194873729771,120.28782023870102,46.354835510253906,33.892874374558595,14.767999649047852,22.65815413218429,120.82620113303011,46.479400302929996,34.32684204468332,14.815999984741211,89638000,4424000,20866800,20009500,93204000
2016-06-08,22.58737564086914,121.36459350585938,46.30144119262695,34.092506408691406,15.701333045959473,22.728916597629397,121.8482257344907,46.65733031975293,34.14458373219001,16.05666732788086,22.528018800627056,120.48857226833015,46.15018568321538,33.762693292600744,15.507332801818848,22.605637810238495,120.92658984903736,46.28364622716426,33.98835507260547,15.58666706085205,83392400,3883700,21149400,11671000,89580000
2016-06-09,22.749465942382812,121.4558334350586,45.9277458190918,33.89287567138672,15.290666580200195,22.827084958849852,122.11284578911324,46.26584331673819,34.03174519870371,15.688667297363281,22.477795901263008,120.37905777329223,45.81208365451022,33.6324957215312,15.137332916259766,22.48692785762547,120.54331782374751,46.26584331673819,34.01438609392525,15.665332794189453,106405600,3811200,20305700,12316100,67381500
2016-06-10,22.56226348876953,119.66728973388672,45.803184509277344,33.62383270263672,14.586000442504883,22.680975429038394,120.56155108214966,46.31032905909121,33.840816642013564,15.197999954223633,22.482361053805636,118.9646488554532,45.41170551817041,33.511000127105355,14.561332702636719,22.493774692090504,120.23304492427394,45.42060130235923,33.65854761664377,15.159333229064941,126851600,3828600,25833200,10441700,90399000
2016-06-13,22.222110748291016,118.55402374267578,44.61094665527344,33.519676208496094,14.524666786193848,22.628475049038485,120.00492018856343,45.12699035411887,33.75401924761286,15.0513334274292,22.167320741010485,118.51752924559634,43.65004249727561,33.3113734921114,14.510666847229004,22.53030867588345,119.34790785007036,44.11270131188265,33.41552485030375,14.633333206176758,152082000,3645000,83217800,13036300,62895000
2016-06-14,22.2495059967041,119.08329010009766,44.33514404296875,33.701934814453125,14.330666542053223,22.482366569143807,119.17454723294617,44.57536759547938,33.83212314425428,14.813332557678223,22.087417662659107,117.25825883419577,44.10381288226882,33.476269745340254,14.16866683959961,22.217545014877924,118.28940595507306,44.39742472607042,33.52834706380729,14.592000007629395,127727600,3717000,42577100,12092200,53703000
2016-06-15,22.176443099975586,118.77301788330078,44.210567474365234,33.363441467285156,14.513333320617676,22.46637698572726,120.23303429285123,44.593150650685814,33.78005013543943,14.793333053588867,22.1513306613123,118.59963771476914,44.210567474365234,33.33740446018532,14.342000007629395,22.331682838193082,119.43003014095689,44.29064310182866,33.675898796128706,14.463333129882812,117780800,3324800,33757600,14476100,43627500
2016-06-16,22.270051956176758,118.0521469116211,44.833377838134766,33.53703308105469,14.528667449951172,22.315710001170025,118.5266589552493,44.90455768260514,33.675902653010766,14.53600025177002,21.932176501301175,115.7982390711841,44.05041651916961,33.050991234664295,14.233332633972168,22.018927483485488,118.00653226756094,44.0593156967493,33.29401215785949,14.494667053222656,125307200,4066100,31188600,17916500,36604500
2016-06-17,21.76323699951172,118.4627914428711,44.602054595947266,34.4396858215332,14.364666938781738,22.064584588371037,118.61791743653357,44.8689722513436,34.682706736735646,14.666000366210938,21.756388467769415,117.54114170115078,44.32623776208051,33.78005289325277,14.300000190734863,22.05773605662873,118.47191158700977,44.851177288444894,34.27477924491892,14.52066707611084,244032800,6739600,45710500,34512400,46689000
2016-06-20,21.71072769165039,121.13643646240234,44.548667907714844,34.48307800292969,14.646666526794434,22.04631966558469,122.18582375109258,45.224862894382376,35.02119710124952,14.916666984558105,21.69474720440316,119.73116867439366,44.51307798335508,34.45704099667734,14.548666954040527,21.91619234321654,119.8680404341769,45.055812450694496,34.630628763819274,14.633333206176758,137647600,4331900,35607900,17149200,53332500
2016-06-21,21.895648956298828,120.01406860351562,45.545162200927734,34.708744049072266,14.640666961669922,21.99609699694683,121.62009122078715,45.7586983538387,34.8215732865463,14.838000297546387,21.614846947226162,119.9866942464627,44.628743706527594,34.50043806058472,14.587332725524902,21.67420379516088,121.53796814962837,44.66433363101976,34.65666672422254,14.711999893188477,142185600,2841100,34097800,20111100,67935000
2016-06-22,21.813461303710938,120.24217224121094,45.36722183227539,34.72609329223633,13.11066722869873,22.119373991624283,121.51056823882887,45.785391588638944,35.01251355848379,13.729999542236328,21.767801523747558,120.06879206708132,45.3316319058489,34.60458286809889,13.050000190734863,21.97326617922649,120.54330402934951,45.44729746971389,34.84760702728451,13.29800033569336,116876400,2640800,28816800,12643400,356136000
2016-06-23,21.939022064208984,121.86647033691406,46.18577575683594,35.43781280517578,13.09333324432373,21.9823984203011,122.77898600559348,46.31923630119716,35.47252771353731,13.170000076293945,21.74497278663997,121.11820080513256,45.50958403737759,34.943086457812456,12.808667182922363,21.902495981507098,122.19497653459402,45.625246222178504,35.06460022526848,13.045999526977539,128960800,4113900,29028800,15430000,151960500
2016-06-24,21.322629928588867,115.45146942138672,44.33514404296875,34.04911422729492,12.876667022705078,21.610280451299293,118.07039167184402,45.322739186742105,34.62195160829814,13.008000373840332,21.151409669646895,115.16859181621525,44.05932716491658,33.86684854036473,12.648667335510254,21.21076651376802,116.92974718397016,44.31734907721932,34.17930589562315,12.670000076293945,301245600,9707300,133503000,44204500,105397500
2016-06-27,21.01215171813965,111.9656753540039,43.089515686035156,33.398155212402344,13.236666679382324,21.242728835816965,114.74885106725097,43.73012075929459,33.74533071150385,13.253999710083008,20.888872914878785,111.646296246404,42.74252240270031,33.137775243531685,12.524666786193848,21.231313454466964,114.68497524573098,43.685631656063315,33.73664950302529,12.723999977111816,181958400,6169000,50216300,22506100,108081000
2016-06-28,21.366003036499023,113.05156707763672,43.988136291503906,33.962310791015625,13.452667236328125,21.38198526494612,113.84545822581251,44.01483043046774,34.01438479244783,13.603333473205566,21.034977922584,111.96567119023686,43.30304555482394,33.484947016060545,13.293999671936035,21.20848159376506,113.60820219958605,43.525477479952166,33.60645743394978,13.459333419799805,161779600,4438100,38140700,14750900,93186000
2016-06-29,21.55092430114746,115.8803482055664,44.96684265136719,35.19477844238281,14.012666702270508,21.585168702387083,116.18148000912872,45.126993922705026,35.32497007169615,14.118666648864746,21.375137187597293,113.29793447988136,44.30844260319582,34.274769073058884,13.533332824707031,21.45275794652327,114.51157487512806,44.40631320168474,34.50910870836582,13.675333023071289,146124000,4916700,31304000,23009700,89923500
2016-06-30,21.824880599975586,118.50840759277344,45.527374267578125,35.52460861206055,14.152000427246094,21.86369011669802,118.50840759277344,45.643039843014066,35.724233426572596,14.233332633972168,21.52809979112156,115.96249495732766,44.93125821349006,35.125358983036456,13.934666633605957,21.560060774509793,115.96249495732766,45.12699943437511,35.134036883270916,14.197999954223633,143345600,4110800,28527800,20100900,72646500
2016-07-01,21.891080856323242,118.34415435791016,45.518463134765625,35.594295501708984,14.433333396911621,22.023491608865225,118.93728394823458,46.01671180446054,35.759808648135255,14.549332618713379,21.763236952761357,117.86052218761274,45.438387516315395,35.446201993357015,13.733332633972168,21.79976303588937,118.20726865899285,45.49177239329601,35.52460365705157,13.742667198181152,104106000,3247900,21400400,11381600,81000000
2016-07-05,21.685619354248047,115.86211395263672,45.527374267578125,35.19358444213867,14.26533317565918,21.779220612804796,117.71451962034854,45.62524487802065,35.35038780106322,14.302666664123535,21.56462396479103,115.55185500939653,45.14479439936853,34.97580236842022,13.866666793823242,21.77693718798217,117.1943790129804,45.224870044817635,35.13260572734476,13.982000350952148,110820800,4829400,24806400,12501400,77629500
2016-07-06,21.80889892578125,115.85298156738281,45.714210510253906,35.30681228637695,14.295999526977539,21.838578224277487,116.1723606400306,45.85656680753208,35.34165819948684,14.34866714477539,21.54407911467425,113.11543472421609,44.83337858744141,34.86253852503803,13.933333396911621,21.59658569521812,116.11761193098859,45.18037184992935,35.01934181094334,14.0,123796400,3981700,28167500,12124300,73798500
2016-07-07,21.90248680114746,116.04460906982422,45.714210510253906,35.30681228637695,14.395999908447266,22.03033064963251,116.95712468467592,45.918847475463664,35.568153311611916,14.541333198547363,21.82943292462146,115.21422348051884,45.43839369938413,35.21098768686935,14.200667381286621,21.847695087446606,115.8164801661113,45.74979703904206,35.41135002570661,14.206666946411133,100558400,3049400,19585200,11676700,54180000
2016-07-08,22.071430206298828,118.70915985107422,46.53276824951172,35.602989196777344,14.45199966430664,22.11937166390841,119.04680011631238,46.58615314508978,35.87303998788847,14.654000282287598,21.927605833470086,116.49175346236916,45.865472327977486,35.48974498513045,14.300000190734863,22.028053855333923,117.34952041769648,46.02562362066911,35.61170233495852,14.520000457763672,115648400,3597800,28391000,14235600,61122000
2016-07-11,22.139925003051758,120.48856353759766,46.7907829284668,35.52460861206055,14.985333442687988,22.292881372397673,121.59271363028036,47.004319083762944,35.83821531058097,15.118666648864746,22.082851574930793,119.35705301247418,46.68401654783974,35.49847582821402,14.633999824523926,22.087416682813636,119.39354751294609,46.71070729448599,35.6291463936277,14.663999557495117,95179600,3929900,22269200,12912000,81447000
2016-07-12,22.24036979675293,119.36616516113281,47.3424072265625,36.08211898803711,14.976667404174805,22.304291748213068,121.36457658230181,47.51145765148011,36.22150265365689,15.166666984558105,22.17188273807816,118.92816156538775,46.968723244402426,35.76851570966108,14.881333351135254,22.183296376986014,121.1820762443983,47.102180354870335,35.916605869747855,14.9399995803833,96670000,4318400,27317600,13321000,68569500
2016-07-13,22.114810943603516,118.7273941040039,47.60933303833008,36.116966247558594,14.835332870483398,22.2974448552345,119.89541284821512,47.920739804452616,36.28248269509256,15.03933334350586,22.107960669664298,118.05212761092983,47.315724629517504,35.93403016426385,14.685999870300293,22.238089748369333,119.79503558470252,47.653822143520586,36.20408104181058,15.033332824707031,103568800,3061400,25356800,9612700,53506500
2016-07-14,22.553131103515625,120.04143524169922,47.813968658447266,36.29990005493164,14.768667221069336,22.598789139270338,120.37906157289842,48.036400586085286,36.4741263094224,14.996000289916992,22.217539141317005,118.80953355799262,47.671612360520605,36.15180989862261,14.736666679382324,22.233519628005393,120.11443816377434,47.90294007188573,36.21278858923096,14.874667167663574,155676000,3984100,24545500,9259800,40137000
2016-07-15,22.55084800720215,120.80793762207031,47.77838134765625,36.38701248168945,14.69333267211914,22.66956168867893,121.1364437893017,48.04529899660676,36.5089698549894,14.850000381469727,22.486926059518854,119.95017074519487,47.3424132522715,36.11696163860443,14.642666816711426,22.582808981043794,120.26955676918307,48.00081328745535,36.5089698549894,14.834667205810547,120548000,2944900,32024400,11666300,33513000
2016-07-18,22.79056167602539,121.75695037841797,48.00971603393555,36.273765563964844,15.083333015441895,22.8590487445468,122.17671368283605,48.347813581792145,36.4479918102141,15.13933277130127,22.50975964403351,120.40643118296161,47.644927735525876,36.22150001625254,14.553333282470703,22.53258866687398,120.7988201331658,47.77838827637632,36.3347442516887,14.642666816711426,145975600,3338400,31433900,8738900,51181500
2016-07-19,22.79969596862793,122.87936401367188,47.235652923583984,35.78594207763672,15.017333030700684,22.8293735271858,123.80099983189682,47.9563337227257,36.10825852736984,15.273332595825195,22.678698825869745,121.20945865923494,47.09329659963478,35.7249600565728,14.983332633972168,22.72892372630843,121.28246158402763,47.78728325463182,35.97758798994543,15.0,95119600,3390000,53336500,12723000,46726500
2016-07-20,22.820236206054688,122.93409729003906,49.744686126708984,35.93403625488281,15.223999977111816,22.934383046866333,123.35384665003588,50.57213333481077,36.15181829279119,15.319999694824219,22.770011317418756,122.31357946915874,49.406588578635365,35.93403625488281,15.0,22.829368162328727,122.77897131578959,49.95822231339825,36.1343953309877,15.097999572753906,105104000,2669400,89893300,11409700,38527500
