price,spread,returns
625.4,7.449999999999989,0.0183965168765985
624.4,5.274999999999977,-0.0016002563824638718
641.95,10.175000000000011,0.027719230395815673
653.35,8.450000000000045,0.01760255439806254
663.5,11.400000000000034,0.01541588033710709
671.6,6.149999999999977,0.012134071431123524
678.2,8.875,0.009779304488152436
664.9,9.875,-0.019805576283129032
665.7,6.399999999999977,0.0012024651982488217
666.6,7.074999999999989,0.0013510472669812817
668.7,7.199999999999989,0.0031453631862934945
659.95,13.449999999999989,-0.013171454484969307
646.55,15.275000000000034,-0.02051353983310313
645.05,7.024999999999977,-0.0023227015707150142
650.55,5.150000000000034,0.008490325778339369
647.45,7.449999999999989,-0.004776588434635679
651.75,7.224999999999966,0.006619482298761986
646.3,8.449999999999989,-0.00839726054476138
642.6,6.149999999999977,-0.005741345587091557
644.7,4.275000000000034,0.0032626456348163694
638.35,7.650000000000034,-0.009898370050214624
645.65,8.024999999999977,0.011370839026300766
651.0,6.199999999999989,0.008252080915908611
643.45,8.074999999999989,-0.01166531826889533
647.05,3.875,0.005579247328005068
641.65,5.5,-0.008380587577209067
643.65,6.449999999999989,0.0031121164151733886
644.25,5.6749999999999545,0.0009317494268311462
646.5,2.9249999999999545,0.0034863486794377376
650.0,6.0,0.0053991646777706015
660.85,8.100000000000023,0.016554522314133013
660.4,4.850000000000023,-0.0006811731578428197
669.85,7.824999999999989,0.01420809467702206
665.2,7.425000000000011,-0.006966059404222235
670.25,3.2250000000000227,0.0075630297972959035
664.1,4.074999999999989,-0.009218036569400597
649.25,9.625,-0.022614890003810232
648.4,5.875,-0.0013100606813368331
645.55,5.925000000000011,-0.004405123240793457
648.9,3.3000000000000114,0.005175955006395179
653.45,4.7000000000000455,0.006987397415922197
650.1,7.199999999999989,-0.00513982183262192
653.55,4.150000000000034,0.005292844021137724
648.85,4.25,-0.007217476048321166
649.65,2.0249999999999773,0.0012321911455056864
649.6,3.25,-7.696748127705548e-05
638.9,6.350000000000023,-0.016608841239170627
638.5,8.699999999999989,-0.0006262721357035902
638.0,5.25,-0.000783392127804156
630.65,4.399999999999977,-0.01158724981158769
635.65,4.75,0.007897063862929276
638.75,5.875,0.004865044121782743
641.3,2.9499999999999886,0.003984224636903041
636.2,5.574999999999989,-0.00798438683977341
644.65,5.824999999999989,0.013194554541802773
646.75,3.125,0.0032522872092919943
636.05,5.899999999999977,-0.016682644463918653
624.55,7.149999999999977,-0.018245786190301632
616.5,7.650000000000034,-0.012973067807519193
606.1,9.300000000000011,-0.017013333647159592
600.95,4.175000000000011,-0.008533252558441493
607.45,8.474999999999966,0.010758130901953298
600.95,4.875,-0.010758130901953336
598.0,3.7000000000000455,-0.004920982448166172
603.45,7.475000000000023,0.009072433113275154
606.15,2.6750000000000114,0.0044642931286853075
610.15,2.724999999999966,0.006577348385256118
617.35,4.625,0.011731295435904301
612.9,4.300000000000011,-0.007234333522066673
610.95,6.5,-0.003186667729154664
613.6,5.675000000000011,0.004328127290515154
602.65,6.699999999999989,-0.01800665301869387
601.9,4.550000000000011,-0.0012452784806274775
601.5,4.625,-0.0006647831389914767
608.5,3.9250000000000114,0.011570377012848384
625.15,10.850000000000023,0.026994708513426717
631.95,7.350000000000023,0.01081865615212664
622.35,6.149999999999977,-0.015307641646148618
630.65,6.275000000000034,0.013248398086215432
629.8,4.024999999999977,-0.0013487248662778944
629.8,2.1749999999999545,0.0
627.2,4.375,-0.004136839630725988
629.85,3.9250000000000114,0.0042162267621138096
613.25,9.024999999999977,-0.026709012659713285
612.0,6.699999999999989,-0.0020404006262726283
605.75,3.3999999999999773,-0.010264922815690932
650.05,22.174999999999955,0.07058192331154255
666.55,9.824999999999989,0.025065872551508304
684.05,9.100000000000023,0.025915858806437035
663.7,15.125,-0.030200774214243623
687.25,11.799999999999955,0.034867886893475815
683.65,3.6750000000000114,-0.0052520362902644235
691.3,9.174999999999955,0.011127792196128614
691.15,3.5,-0.00021700604085295855
691.2,2.25,7.234057947966602e-05
694.3,1.8500000000000227,0.004474926269381624
719.6,44.35000000000002,0.03579135831715045
786.0,39.25,0.08826129035282841
786.6,14.225000000000023,0.0007630675685026486
797.65,7.9249999999999545,0.013950044749297357
815.95,12.149999999999977,0.022683173829937106
826.65,11.449999999999989,0.013028310420410267
808.7,13.824999999999989,-0.021953368895577446
819.3,12.375,0.013022297045992443
813.45,5.949999999999989,-0.007165855192589553
823.95,7.275000000000034,0.012825386501559689
817.8,6.675000000000011,-0.007492040526197252
817.95,5.650000000000034,0.00018340210963854788
821.0,6.824999999999989,0.0037218994122478776
852.65,17.125,0.03782603730649507
844.25,6.350000000000023,-0.00990048749324615
846.65,10.049999999999955,0.002838726845672541
848.65,9.699999999999989,0.0023594654961907784
832.9,8.800000000000011,-0.018733264666245617
830.05,6.675000000000011,-0.0034276470012097617
817.05,10.625,-0.015785647442291856
828.35,8.225000000000023,0.01373547788675336
842.3,9.399999999999977,0.01670047493677157
854.2,7.474999999999966,0.014029113086048204
846.6,4.824999999999989,-0.00893703032054278
828.6,12.300000000000011,-0.021490798443521936
832.85,5.2000000000000455,0.00511602427981545
840.1,5.875,0.008667378447684638
828.65,7.699999999999989,-0.01372306180124851
815.9,8.199999999999989,-0.015506072134798404
827.75,7.0,0.01441937799260122
831.55,5.699999999999989,0.0045802526887931
817.15,8.75,-0.017468752577081983
817.55,4.225000000000023,0.0004893864415284905
831.45,7.350000000000023,0.01685910155332804
832.15,3.775000000000034,0.000841548498811947
832.05,5.225000000000023,-0.00012017786338221716
833.5,2.7749999999999773,0.0017411670214955504
836.3,5.224999999999966,0.003353698196631382
836.2,4.125,-0.00011958146501536459
834.3,2.3250000000000455,-0.002274769014435889
830.7,5.699999999999989,-0.00432433106300287
825.4,4.175000000000011,-0.006400601526544481
826.25,4.774999999999977,0.0010292738474146602
817.25,5.199999999999989,-0.01095234556157604
806.6,11.150000000000034,-0.013117163165052247
802.05,13.275000000000034,-0.005656932376417578
811.35,7.300000000000011,0.011528576922695499
797.3,8.025000000000034,-0.01746850747709602
799.4,5.650000000000034,0.00263042676877342
800.85,3.9250000000000114,0.0018122173370819325
797.9,5.574999999999989,-0.0036903873000697614
798.15,11.149999999999977,0.0003132733962528212
806.0,5.474999999999966,0.009787192796140412
815.1,5.5,0.011227062593783402
814.85,4.650000000000034,-0.0003067578784139271
815.9,3.375,0.001287751212756717
814.5,4.349999999999966,-0.0017173703926547134
819.05,2.3999999999999773,0.005570704008540395
819.9,2.2749999999999773,0.0010372495514917367
819.2,1.650000000000034,-0.0008541273168885591
821.55,2.1499999999999773,0.0028645456125964614
820.3,2.8249999999999886,-0.0015226728891357911
819.3,2.9499999999999886,-0.0012198098609352273
816.8,2.2749999999999773,-0.003056050297313215
816.45,2.375,-0.00042859330213692795
818.2,5.7000000000000455,0.0021411319469794294
824.3,3.5499999999999545,0.007427735823883521
822.25,2.9249999999999545,-0.0024900562500154207
821.0,2.900000000000034,-0.001521375616738079
826.55,3.0499999999999545,0.006737302046592792
836.85,5.774999999999977,0.012384431460625947
847.45,6.975000000000023,0.01258699750441636
843.55,5.850000000000023,-0.004612663412079632
842.2,3.75,-0.0016016613241563978
836.9,3.6000000000000227,-0.006312926688999084
828.5,5.375,-0.010087752172210692
826.95,3.625,-0.0018726031628152346
819.55,4.449999999999989,-0.008988824568433331
829.75,6.050000000000011,0.012369041464714988
830.4,3.0749999999999886,0.0007830618115402695
834.7,3.375,0.005164866445066761
833.55,2.4250000000000114,-0.0013786904626510955
825.8,4.899999999999977,-0.009341074942050047
827.75,2.7250000000000227,0.0023585629753658096
828.65,2.6750000000000114,0.001086694142197339
822.6,5.625,-0.007327814773229179
831.0,5.175000000000011,0.010159739059124477
827.4,2.125,-0.0043415408281371245
825.75,2.3249999999999886,-0.001996189756412079
830.65,4.125,0.005916462561588649
833.35,3.0,0.0032451951556973623
836.65,3.224999999999966,0.003952100952397451
830.15,4.375,-0.007799415586787198
830.85,2.9250000000000114,0.0008428657934272485
828.6,2.3999999999999773,-0.0027117435039211947
833.75,3.9249999999999545,0.00619606758653201
833.9,4.274999999999977,0.00017989386310621018
833.6,1.8249999999999886,-0.00035982009383711517
828.2,3.0,-0.006498999887635577
828.05,1.625,-0.00018113207596703691
826.6,2.8500000000000227,-0.0017526369578678511
817.05,10.5,-0.011620609579838945
821.4,4.150000000000034,0.005309909024665057
828.9,4.149999999999977,0.009089319075022353
817.1,6.8250000000000455,-0.01433803420681872
823.5,5.4500000000000455,0.007802063227033196
820.7,3.8500000000000227,-0.00340591498202897
821.85,2.8500000000000227,0.0014002620168683593
823.9,2.3500000000000227,0.0024912666690099583
814.8,5.400000000000034,-0.011106478968893647
823.25,4.699999999999989,0.010317236903822875
821.8,2.0500000000000114,-0.001762864807164317
827.3,3.7749999999999773,0.006670329746827749
823.2,2.4499999999999886,-0.0049682016762972675
824.25,1.875,0.0012746974320005163
826.2,6.599999999999966,0.002362993010823759
824.8,3.6000000000000227,-0.00169594225991409
827.2,5.699999999999989,0.002905571051414652
829.6,2.400000000000034,0.0028971531611527873
827.95,1.775000000000034,-0.0019908908268243502
830.0,2.1999999999999886,0.0024729347021503925
831.45,1.3999999999999773,0.001745463743279825
834.6,1.9250000000000114,0.003781403623528886
839.9,3.9750000000000227,0.006330268974129121
844.25,3.25,0.005165822134095585
805.95,50.775000000000034,-0.04642695342273683
790.5,9.200000000000045,-0.019356049193413487
841.65,28.274999999999977,0.06269859421556398
845.1,11.675000000000011,0.0040907126853458806
832.15,9.725000000000023,-0.015442250517701178
838.45,15.799999999999955,0.007542236160383095
837.05,5.675000000000011,-0.0016711433313248707
829.55,6.099999999999966,-0.009000420772429409
833.35,8.925000000000011,0.004570336898820793
836.0,3.3250000000000455,0.003174891096516455
831.9,5.975000000000023,-0.004916371794859629
807.0,15.274999999999977,-0.030388573019893207
807.5,5.675000000000011,0.0006193868268627174
811.35,3.0749999999999886,0.0047564718887341
801.4,6.550000000000011,-0.01233932878350148
810.65,9.5,0.011476196794033913
827.9,8.875,0.02105597914868203
811.15,11.649999999999977,-0.02043938028835227
817.9,7.6749999999999545,0.00828708588452041
809.9,5.25,-0.009829296485984252
814.95,4.725000000000023,0.006215978410697755
825.0,7.899999999999977,0.012256624669039193
828.9,5.974999999999966,0.004716134262799523
821.95,4.025000000000034,-0.008419954641961097
810.6,6.925000000000011,-0.01390485176131123
803.15,6.274999999999977,-0.00923321819043313
806.65,3.9250000000000114,0.004348373108377768
816.05,6.300000000000011,0.011585758484551796
818.55,3.6499999999999773,0.0030588547036457803
822.4,5.599999999999966,0.004692412400550138
819.85,6.800000000000011,-0.0031054980050231828
843.25,15.125,0.028142077245882278
830.1,7.75,-0.015717298480769738
844.0,7.75,0.01660631913496715
842.55,5.100000000000023,-0.0017194869494057778
846.7,5.175000000000011,0.004913433001680152
841.7,4.099999999999966,-0.005922784430701141
843.8,2.9249999999999545,0.002491843472707718
843.85,2.875,5.925399225515602e-05
849.0,5.199999999999989,0.006084432628853997
848.45,3.625,-0.0006480308925122035
860.4,6.199999999999989,0.01398624197473987
869.35,6.774999999999977,0.010348408580223926
858.5,7.5,-0.01255912563626857
825.9,19.17500000000001,-0.03871297952085898
836.85,6.675000000000011,0.013171142142975857
838.55,3.1749999999999545,0.002029366817989658
838.2,2.5249999999999773,-0.00041747428666553797
844.1,4.599999999999966,0.007014235498703019
846.45,2.75,0.0027801620935844307
853.8,8.600000000000023,0.008645841240602714
850.8,3.5500000000000114,-0.0035198909977795694
854.1,3.1750000000000114,0.0038711996260194876
849.8,4.175000000000011,-0.005047255271390496
853.8,3.1750000000000114,0.0046959466431506025
846.3,5.350000000000023,-0.008823067647801414
832.9,6.850000000000023,-0.015960319734765513
833.05,4.650000000000034,0.00018007743378293267
832.65,3.6000000000000227,-0.00048027857079770635
830.6,3.8000000000000114,-0.0024650546076267236
823.15,6.199999999999989,-0.009009887102622427
830.25,4.550000000000011,0.008588416162825295
828.15,2.900000000000034,-0.0025325628586926508
824.7,3.7749999999999773,-0.004174613558853458
830.2,5.75,0.006646951779628584
825.2,5.399999999999977,-0.00604085442184163
825.05,2.8249999999999886,-0.00018179063828296026
826.4,6.949999999999989,0.0016349272466149123
826.85,2.9250000000000114,0.0005443822907766762
824.35,3.875,-0.0030281030890178143
826.3,3.6499999999999773,0.00236270669995113
819.4,3.5,-0.008385538594367933
830.4,5.699999999999989,0.013335147298853444
836.5,5.974999999999966,0.007319008015254496
829.8,5.875,-0.008041812528111153
840.25,5.725000000000023,0.012514758706447467
841.8,3.849999999999966,0.0018429897312551829
837.3,3.4499999999999886,-0.005360027126084046
844.25,5.175000000000011,0.00826623005529091
840.2,4.0,-0.004808700530395358
844.25,3.7749999999999773,0.004808700530395288
842.1,3.474999999999966,-0.0025498872297305126
837.65,4.5,-0.005298419896405223
841.1,2.2250000000000227,0.0041102068288502
838.0,2.3000000000000114,-0.0036924584863085664
848.05,6.0499999999999545,0.011921495835765027
848.95,3.474999999999966,0.0010606954441728005
858.3,4.824999999999989,0.01095339696215327
850.4,6.724999999999966,-0.009246861696436025
855.25,5.824999999999989,0.005686996829975846
854.75,3.599999999999966,-0.0005847953383033449
856.1,2.9500000000000455,0.0015781632290294222
851.8,2.275000000000034,-0.005035434259326918
849.85,3.4750000000000227,-0.0022918941657525506
852.6,1.75,0.0032306410077495257
858.1,3.3250000000000455,0.006430138481965394
865.05,3.8249999999999886,0.008066665916455907
853.85,6.625,-0.01303177439628325
859.65,2.9499999999999886,0.006769795332608018
859.0,3.0249999999999773,-0.0007564076816007088
853.35,5.150000000000034,-0.006599142119489227
845.9,4.375,-0.008768630554797305
847.4,4.5,0.0017716888824900097
841.4,3.8249999999999886,-0.007105667036038284
826.0,8.300000000000011,-0.01847239763544243
812.7,8.824999999999989,-0.016232735761818856
810.6,5.949999999999989,-0.0025873235649510238
824.75,7.349999999999966,0.0173055959144827
824.4,4.525000000000034,-0.0004244610923868729
818.1,5.175000000000011,-0.007671270496651368
816.8,4.550000000000011,-0.0015903116691967846
820.65,3.3000000000000114,0.004702442327488858
814.05,6.4249999999999545,-0.00807492000042115
815.1,2.8500000000000227,0.0012890159228883293
813.4,4.724999999999966,-0.002087811627287699
798.8,15.300000000000011,-0.01811239193146407
800.9,4.525000000000034,0.002625493787976509
801.75,5.150000000000034,0.0010607432436276875
806.65,4.925000000000011,0.006093030538888646
798.7,4.399999999999977,-0.009904463188809663
800.15,2.4499999999999886,0.0018138041686559777
790.65,6.4500000000000455,-0.011943818122673618
784.2,3.625,-0.008191302111094213
777.65,6.875,-0.008387538367662274
777.05,2.0749999999999886,-0.000771853128948219
746.2,32.72500000000002,-0.04051103757456332
722.25,16.125,-0.0326223214407129
727.65,7.125,0.007448824012990475
750.6,12.449999999999989,0.031052723341585216
737.55,6.525000000000034,-0.0175390041748625
739.05,10.899999999999977,0.002031695132023597
721.7,12.649999999999977,-0.023756037579854138
733.1,9.199999999999989,0.015672578151313274
726.55,5.199999999999989,-0.008974814462836107
716.2,5.900000000000034,-0.014347846202372434
714.55,3.849999999999966,-0.0023064836365286777
690.05,12.650000000000034,-0.03488891519375476
701.1,6.949999999999989,0.015886471478873003
721.5,12.224999999999966,0.02868184800100357
717.9,4.524999999999977,-0.005002094631488232
710.0,8.525000000000034,-0.011065313547076154
721.55,8.875,0.016136705846725535
724.8,3.875,0.004494078846682759
718.1,3.900000000000034,-0.00928691961249765
746.65,17.275000000000034,0.03898769938700576
754.1,6.774999999999977,0.009928450705323845
749.05,5.350000000000023,-0.006719248245210469
736.2,10.675000000000011,-0.017303916018470072
745.8,7.524999999999977,0.012955646799799516
733.5,8.149999999999977,-0.016629870161683935
742.3,7.199999999999989,0.011925876540464696
743.35,3.125,0.0014135229358586737
741.65,3.349999999999966,-0.0022895632897385193
737.65,3.4750000000000227,-0.005407976406045421
728.6,6.125,-0.012344572789112393
726.0,6.550000000000011,-0.003574869749667324
712.4,11.849999999999966,-0.018910463409289494
732.3,10.650000000000034,0.027550714651517566
727.15,8.100000000000023,-0.007057482443304874
723.55,5.899999999999977,-0.004963131439717552
716.15,4.800000000000011,-0.010280009958127554
725.15,7.074999999999989,0.012488887780384896
714.85,6.4500000000000455,-0.014305799531085836
713.25,6.550000000000011,-0.0022407403815638397
708.3,4.5,-0.006964257334032565
710.4,5.199999999999989,0.002960458918383472
719.85,4.75,0.01321466529440396
712.4,4.25,-0.010403305556857673
720.4,4.75,0.011167061886294346
718.85,3.4250000000000114,-0.002153900433199402
718.65,3.8500000000000227,-0.0002782608713607914
715.95,2.0,-0.0037641198772254796
716.7,3.7749999999999773,0.0010470108798581958
726.0,6.100000000000023,0.012892671824922528
722.05,3.8000000000000114,-0.005455626252222012
722.5,4.024999999999977,0.0006230314140132488
723.45,2.1999999999999886,0.0013140151965033012
725.55,1.875,0.0028985527540112575
726.75,2.1749999999999545,0.001652551501883455
730.65,2.25,0.005352009481675954
738.65,7.475000000000023,0.010889646846955698
741.75,4.274999999999977,0.004188063403314137
744.3,4.300000000000011,0.0034319201949336575
756.75,7.4249999999999545,0.016588768535962976
764.05,5.875,0.00960028414943813
763.7,7.900000000000034,-0.0004581901569276758
767.8,5.925000000000011,0.00535424067235877
773.85,4.925000000000011,0.007848773792071424
775.15,2.1999999999999886,0.0016785026536024093
784.85,7.600000000000023,0.012436057708844888
803.85,9.699999999999989,0.023920067887752968
831.1,20.17500000000001,0.03333743995001165
827.1,7.574999999999989,-0.004824517861119932
816.7,8.599999999999966,-0.012653776333630767
830.55,8.299999999999955,0.01681630157285568
842.15,7.724999999999966,0.013870013707309146
840.85,4.400000000000034,-0.0015448606756359809
836.4,8.5,-0.005306317414280476
837.6,3.0,0.001433692001848616
827.25,6.375,-0.012433712754605544
837.8,5.875,0.012672461711212998
844.55,11.150000000000034,0.008024532613419502
837.8,4.7999999999999545,-0.008024532613419547
835.1,4.824999999999989,-0.0032279303537506776
839.35,5.050000000000011,0.005076304609239354
836.45,5.099999999999966,-0.003461036991133236
834.15,5.175000000000011,-0.002753503475607099
828.25,4.600000000000023,-0.007098201121677388
816.85,6.849999999999966,-0.013859561707487691
806.25,8.725000000000023,-0.01306161136253536
807.45,11.475000000000023,0.0014872655650936925
799.65,7.649999999999977,-0.00970700173819633
805.3,6.649999999999977,0.0070407468646195345
802.4,6.300000000000011,-0.0036076421537733906
810.75,16.92500000000001,0.010352508539701584
807.4,3.9750000000000227,-0.00414053676858692
821.05,7.25,0.01676480051900603
814.25,6.349999999999966,-0.008316564781503492
812.6,2.8500000000000227,-0.002028460602716463
814.4,5.125,0.0022126622426318875
815.35,5.349999999999966,0.001165823111028059
831.4,9.474999999999966,0.01949355791125085
828.0,5.25,-0.004097872433277302
838.75,5.399999999999977,0.012899533900631859
848.65,6.625,0.01173416332164874
866.6,9.100000000000023,0.020930657698268684
865.45,11.850000000000023,-0.0013279064334012342
863.8,4.300000000000011,-0.0019083423458071428
867.55,4.474999999999966,0.004331886521079942
867.9,3.4499999999999886,0.0004033536025184416
866.0,6.650000000000034,-0.0021915920877639584
863.85,3.2749999999999773,-0.0024857659416440627
864.3,2.775000000000034,0.0005207881378013594
887.3,12.0,0.02626321308269955
882.9,6.149999999999977,-0.004971199933755296
893.25,6.125,0.011654552995982339
903.15,6.5499999999999545,0.01102215567504739
909.0,4.399999999999977,0.00645644159891242
899.2,5.25,-0.010839615038052128
890.9,7.699999999999989,-0.009273291412828611
890.95,7.449999999999989,5.612144682572136e-05
889.95,7.074999999999989,-0.0011230278006617348
890.6,6.149999999999977,0.0007301115148400821
889.55,3.650000000000034,-0.0011796760068175985
897.85,5.850000000000023,0.009287299607122339
895.55,2.375,-0.002564961816639389
898.6,3.25,0.0033999419647921412
896.5,2.0,-0.0023397035908720607
904.2,4.625,0.008552281815317158
904.1,2.3000000000000114,-0.00011060111718407271
904.1,42.42500000000001,0.0
917.15,18.274999999999977,0.014331062017038933
918.95,6.449999999999989,0.0019606781511234054
896.05,13.100000000000023,-0.025235498922085528
915.7,12.199999999999989,0.021692585124288958
909.4,5.399999999999977,-0.006903758722776363
915.25,8.850000000000023,0.006412210609435521
902.8,6.774999999999977,-0.013696207056964978
905.15,4.775000000000034,0.0025996308785722413
892.55,12.449999999999989,-0.014018141328391727
908.3,13.449999999999989,0.017492186014606653
905.35,4.900000000000034,-0.0032531112415161616
890.3,8.799999999999955,-0.016763124687026204
896.95,8.475000000000023,0.007441634565474229
888.25,5.650000000000034,-0.009746884243963215
882.85,4.5499999999999545,-0.006097924152329275
900.6,9.524999999999977,0.019905897118664105
910.35,5.275000000000034,0.010767933082502491
906.0,4.2999999999999545,-0.004789834906994594
901.3,3.400000000000034,-0.00520114048061525
902.55,4.324999999999989,0.001385924772106254
903.55,3.375,0.0011073585097026262
900.4,3.1750000000000114,-0.003492339811595801
903.5,5.275000000000034,0.0034370009997059863
907.65,3.349999999999966,0.00458273170415699
893.4,9.074999999999989,-0.015824432818421916
882.0,6.5,-0.012842352911226929
892.15,8.149999999999977,0.01144222387064641
890.4,5.625,-0.001963479916102696
892.8,3.8249999999999886,0.002691791665711353
899.55,5.274999999999977,0.007532046655581969
906.65,5.875,0.007861849817406168
908.45,3.724999999999966,0.0019833624484149478
906.25,2.724999999999966,-0.00242464437956502
898.5,5.274999999999977,-0.008588499945270806
897.1,5.199999999999989,-0.001559367658375901
903.85,5.5,0.007496078855625517
914.5,6.574999999999989,0.011714050410057058
911.45,2.6750000000000114,-0.00334072985198977
