date,price,spread,returns
2025-11-14 10:05:00+05:30,640.55,12.449999999999989,0.016210616234413357
2025-11-14 10:10:00+05:30,637.15,6.6749999999999545,-0.005322075644154533
2025-11-14 10:15:00+05:30,647.2,11.399999999999977,0.015650259085993833
2025-11-14 10:20:00+05:30,637.2,9.199999999999989,-0.01557178770838852
2025-11-14 10:25:00+05:30,638.7,4.850000000000023,0.0023512825316499876
2025-11-14 10:30:00+05:30,617.35,13.125,-0.033998736553790904
2025-11-14 10:35:00+05:30,621.15,6.975000000000023,0.006136474645933301
2025-11-14 10:40:00+05:30,625.4,8.5,0.006818846364055037
2025-11-14 10:45:00+05:30,638.85,11.024999999999977,0.02127824001359141
2025-11-14 10:50:00+05:30,675.9,19.55000000000001,0.05637545106897612
2025-11-14 10:55:00+05:30,671.6,8.525000000000034,-0.006382210902922623
2025-11-14 11:00:00+05:30,661.8,13.5,-0.01469952971587409
2025-11-14 11:05:00+05:30,664.55,6.399999999999977,0.004146724379830019
2025-11-14 11:10:00+05:30,668.7,8.25,0.006225409192591199
2025-11-14 11:15:00+05:30,646.25,26.850000000000023,-0.03414910323729408
2025-11-14 11:20:00+05:30,643.8,7.024999999999977,-0.003798306957931201
2025-11-14 11:25:00+05:30,647.45,8.725000000000023,0.005653451650141527
2025-11-14 11:30:00+05:30,648.8,10.324999999999989,0.0020829322863539865
2025-11-14 11:35:00+05:30,640.95,7.975000000000023,-0.012173052043059431
2025-11-14 11:40:00+05:30,638.35,7.850000000000023,-0.004064728491783852
2025-11-14 11:45:00+05:30,650.75,8.549999999999955,0.019238821608314798
2025-11-14 11:50:00+05:30,646.8,8.074999999999989,-0.006088416171723031
2025-11-14 11:55:00+05:30,641.65,5.5,-0.00799414401248174
2025-11-14 12:00:00+05:30,647.0,6.449999999999989,0.008303310810430545
2025-11-14 12:05:00+05:30,642.75,4.375,-0.006590448354901702
2025-11-14 12:10:00+05:30,660.85,11.800000000000011,0.027771039057816953
2025-11-14 12:15:00+05:30,662.9,5.074999999999989,0.0030972640435299862
2025-11-14 12:20:00+05:30,665.95,7.425000000000011,0.004590443399693887
2025-11-14 12:25:00+05:30,664.1,4.074999999999989,-0.0027818521003715626
2025-11-14 12:30:00+05:30,643.75,14.350000000000023,-0.031122288568722165
2025-11-14 12:35:00+05:30,647.15,6.25,0.0052676549105011424
2025-11-14 12:40:00+05:30,653.45,6.550000000000011,0.009687912154597933
2025-11-14 12:45:00+05:30,656.25,8.475000000000023,0.004275794862788451
2025-11-14 12:50:00+05:30,647.85,6.175000000000011,-0.012882625831013605
2025-11-14 12:55:00+05:30,649.6,3.25,0.002697600772648335
2025-11-14 13:00:00+05:30,633.85,8.75,-0.024544455462732463
2025-11-14 13:05:00+05:30,634.85,5.25,0.0015764171310647683
2025-11-14 13:10:00+05:30,635.65,4.75,0.0012593468803309092
2025-11-14 13:15:00+05:30,638.0,5.875,0.0036901859486583757
2025-11-14 13:20:00+05:30,637.8,5.574999999999989,-0.00031352876883273704
2025-11-14 13:25:00+05:30,646.75,5.024999999999977,0.013935066490181286
2025-11-14 13:30:00+05:30,628.05,11.300000000000011,-0.02934003993287654
2025-11-14 13:35:00+05:30,604.5,15.074999999999989,-0.03821811107841455
2025-11-14 13:40:00+05:30,600.95,5.300000000000011,-0.005889933656049432
2025-11-14 13:45:00+05:30,603.7,8.674999999999955,0.004565649403582625
2025-11-14 13:50:00+05:30,593.85,7.75,-0.016450623582131167
2025-11-14 13:55:00+05:30,606.15,8.649999999999977,0.020500717972342954
2025-11-14 14:00:00+05:30,611.85,3.6499999999999773,0.009359674239084782
2025-11-14 14:05:00+05:30,615.8,4.3250000000000455,0.006435081058722813
2025-11-14 14:10:00+05:30,613.6,6.050000000000011,-0.003578985437353474
2025-11-14 14:15:00+05:30,606.1,6.699999999999989,-0.012298261095807103
2025-11-14 14:20:00+05:30,607.85,4.75,0.0028831520445635715
2025-11-14 14:25:00+05:30,625.15,12.475000000000023,0.02806347993920572
2025-11-14 14:30:00+05:30,621.85,7.949999999999989,-0.005292714841258522
2025-11-14 14:35:00+05:30,628.1,6.550000000000011,0.010000483360585061
2025-11-14 14:40:00+05:30,629.8,4.024999999999977,0.0027029192065890525
2025-11-14 14:45:00+05:30,625.85,5.75,-0.006291582892891671
2025-11-14 14:50:00+05:30,619.3,9.024999999999977,-0.010520917830017322
2025-11-14 14:55:00+05:30,605.75,9.724999999999966,-0.022122448247380064
2025-11-14 15:00:00+05:30,660.05,31.224999999999966,0.08584823003013346
2025-11-14 15:05:00+05:30,684.4,12.925000000000011,0.03622695229126992
2025-11-14 15:10:00+05:30,687.25,15.574999999999989,0.004155585027316788
2025-11-14 15:15:00+05:30,676.15,8.899999999999977,-0.016283182125986315
2025-11-14 15:20:00+05:30,691.85,8.5,0.022954224196024626
2025-11-14 15:25:00+05:30,694.3,2.6000000000000227,0.0035349746438343116
2025-11-17 09:15:00+05:30,739.3,44.35000000000002,0.06279964880382659
2025-11-17 09:20:00+05:30,783.55,30.19999999999999,0.05813108340617061
2025-11-17 09:25:00+05:30,815.95,19.19999999999999,0.04051820260771872
2025-11-17 09:30:00+05:30,816.25,12.75,0.0003676020136970685
2025-11-17 09:35:00+05:30,812.05,12.375,-0.005158765970029058
2025-11-17 09:40:00+05:30,823.95,8.475000000000023,0.014547933836127265
2025-11-17 09:45:00+05:30,821.75,9.775000000000034,-0.0026736359124103896
2025-11-17 09:50:00+05:30,825.1,9.475000000000023,0.0040683785659688075
2025-11-17 09:55:00+05:30,844.25,15.699999999999989,0.022944068155379548
2025-11-17 10:00:00+05:30,850.0,12.799999999999955,0.006787690218684962
2025-11-17 10:05:00+05:30,824.9,17.32499999999999,-0.02997418261767616
2025-11-17 10:10:00+05:30,817.05,10.625,-0.009561874368892933
2025-11-17 10:15:00+05:30,843.45,15.875,0.03180033090852742
2025-11-17 10:20:00+05:30,854.25,7.474999999999966,0.01272326758908078
2025-11-17 10:25:00+05:30,828.6,15.074999999999989,-0.030486361352099693
2025-11-17 10:30:00+05:30,840.75,8.800000000000011,0.014556820977077625
2025-11-17 10:35:00+05:30,826.8,9.849999999999966,-0.016731522812765885
2025-11-17 10:40:00+05:30,827.75,8.649999999999977,0.0011483486197425873
2025-11-17 10:45:00+05:30,820.15,7.25,-0.009223926068860903
2025-11-17 10:50:00+05:30,823.85,6.625,0.004501224144945716
2025-11-17 10:55:00+05:30,832.15,6.800000000000011,0.01002423852929494
2025-11-17 11:00:00+05:30,836.0,5.225000000000023,0.004615900051966269
2025-11-17 11:05:00+05:30,837.9,6.224999999999966,0.0022701485345390775
2025-11-17 11:10:00+05:30,834.3,4.800000000000011,-0.00430571171121198
2025-11-17 11:15:00+05:30,826.65,7.399999999999977,-0.009211660910674794
2025-11-17 11:20:00+05:30,825.0,6.25,-0.0019980026626729977
2025-11-17 11:25:00+05:30,806.6,15.450000000000045,-0.02255550389541318
2025-11-17 11:30:00+05:30,808.0,14.200000000000045,0.0017341760818276645
2025-11-17 11:35:00+05:30,802.85,9.150000000000034,-0.006394161525401607
2025-11-17 11:40:00+05:30,800.85,6.0,-0.002494233381388761
2025-11-17 11:45:00+05:30,791.4,11.424999999999955,-0.011870134662981082
2025-11-17 11:50:00+05:30,808.5,8.550000000000011,0.021377150065837756
2025-11-17 11:55:00+05:30,814.85,7.650000000000034,0.007823368204836168
2025-11-17 12:00:00+05:30,809.65,6.0,-0.006401991702518022
2025-11-17 12:05:00+05:30,817.45,4.849999999999966,0.009587683301941685
2025-11-17 12:10:00+05:30,819.2,2.4750000000000227,0.0021385154638218725
2025-11-17 12:15:00+05:30,824.25,3.0749999999999886,0.006145627666597097
2025-11-17 12:20:00+05:30,818.8,4.149999999999977,-0.006634028164706002
2025-11-17 12:25:00+05:30,816.45,2.4249999999999545,-0.0028741802388155763
2025-11-17 12:30:00+05:30,818.9,5.7000000000000455,0.002996302727823699
2025-11-17 12:35:00+05:30,820.05,3.6749999999999545,0.0014033377329752685
2025-11-17 12:40:00+05:30,826.55,3.625,0.007895097489903132
2025-11-17 12:45:00+05:30,844.35,12.125,0.021306689079124138
2025-11-17 12:50:00+05:30,844.0,6.675000000000011,-0.0004146059821882173
2025-11-17 12:55:00+05:30,836.9,4.699999999999989,-0.008447905557128762
2025-11-17 13:00:00+05:30,826.4,6.774999999999977,-0.012625671233399569
2025-11-17 13:05:00+05:30,828.6,5.050000000000011,0.0026586118378725977
2025-11-17 13:10:00+05:30,830.4,3.650000000000034,0.0021699827683227275
2025-11-17 13:15:00+05:30,835.0,4.300000000000011,0.0055242124392313125
2025-11-17 13:20:00+05:30,826.5,5.75,-0.01023180758977666
2025-11-17 13:25:00+05:30,828.65,4.449999999999989,0.002597953308474154
2025-11-17 13:30:00+05:30,829.35,5.625,0.0008443908824987766
2025-11-17 13:35:00+05:30,826.7,4.0,-0.003200389193421693
2025-11-17 13:40:00+05:30,830.65,4.125,0.004766654573857718
2025-11-17 13:45:00+05:30,833.55,3.0,0.003485161561552246
2025-11-17 13:50:00+05:30,830.7,5.074999999999989,-0.003424969549013982
2025-11-17 13:55:00+05:30,828.6,3.875,-0.002531189201724475
2025-11-17 14:00:00+05:30,838.95,6.5,0.012413580292405342
2025-11-17 14:05:00+05:30,833.15,4.649999999999977,-0.006937411951074215
2025-11-17 14:10:00+05:30,828.05,3.275000000000034,-0.00614015894913255
2025-11-17 14:15:00+05:30,809.1,11.475000000000023,-0.023151020221705853
2025-11-17 14:20:00+05:30,821.85,9.550000000000011,0.015635377838740385
2025-11-17 14:25:00+05:30,817.1,6.8250000000000455,-0.005796410261872653
2025-11-17 14:30:00+05:30,824.3,5.600000000000023,0.008773054928519925
2025-11-17 14:35:00+05:30,824.0,3.7250000000000227,-0.0003640114097100988
2025-11-17 14:40:00+05:30,814.8,5.8250000000000455,-0.011227845556821008
2025-11-17 14:45:00+05:30,823.05,5.349999999999966,0.010074267820443296
2025-11-17 14:50:00+05:30,824.05,3.7749999999999773,0.0012142555070948971
2025-11-17 14:55:00+05:30,824.25,2.0749999999999886,0.00024267427165149252
2025-11-17 15:00:00+05:30,826.9,6.599999999999966,0.00320988677628061
2025-11-17 15:05:00+05:30,829.4,6.75,0.0030187790841600067
2025-11-17 15:10:00+05:30,827.95,2.400000000000034,-0.0017497817237875951
2025-11-17 15:15:00+05:30,830.9,2.2250000000000227,0.0035566845824423618
2025-11-17 15:20:00+05:30,833.65,2.1499999999999773,0.0033041993355321687
2025-11-17 15:25:00+05:30,844.25,6.225000000000023,0.012635009259209124
2025-11-18 09:15:00+05:30,795.55,50.775000000000034,-0.05941495991181165
2025-11-18 09:20:00+05:30,828.1,29.05000000000001,0.04010022068578907
2025-11-18 09:25:00+05:30,832.15,12.325000000000045,0.004878792993081107
2025-11-18 09:30:00+05:30,832.75,15.799999999999955,0.0007207640410536922
2025-11-18 09:35:00+05:30,822.3,9.225000000000023,-0.01262818509693926
2025-11-18 09:40:00+05:30,836.0,9.450000000000045,0.016523321107851954
2025-11-18 09:45:00+05:30,807.5,18.125,-0.034685557987889984
2025-11-18 09:50:00+05:30,810.65,6.850000000000023,0.0038933398992664248
2025-11-18 09:55:00+05:30,801.4,6.550000000000011,-0.011476196794033935
2025-11-18 10:00:00+05:30,817.5,12.175000000000011,0.019890704569364252
2025-11-18 10:05:00+05:30,808.4,13.300000000000011,-0.011193917241942576
2025-11-18 10:10:00+05:30,809.9,7.75,0.0018537977254782395
2025-11-18 10:15:00+05:30,820.5,7.550000000000011,0.013003127275201363
2025-11-18 10:20:00+05:30,824.3,5.974999999999966,0.004620630789036185
2025-11-18 10:25:00+05:30,810.6,7.550000000000011,-0.016759827124973606
2025-11-18 10:30:00+05:30,807.9,6.274999999999977,-0.003336425708545349
2025-11-18 10:35:00+05:30,816.2,7.449999999999989,0.010221134486042392
2025-11-18 10:40:00+05:30,822.4,5.599999999999966,0.007567471729195374
2025-11-18 10:45:00+05:30,845.35,19.17500000000001,0.027523848082074816
2025-11-18 10:50:00+05:30,830.0,10.649999999999977,-0.018325041992331807
2025-11-18 10:55:00+05:30,842.55,9.300000000000011,0.015007306855907837
2025-11-18 11:00:00+05:30,846.1,5.175000000000011,0.004204548283903881
2025-11-18 11:05:00+05:30,843.35,3.1999999999999886,-0.003255500226431631
2025-11-18 11:10:00+05:30,849.0,5.675000000000011,0.0066771306073237615
2025-11-18 11:15:00+05:30,854.05,4.25,0.005930553772722333
2025-11-18 11:20:00+05:30,865.15,9.974999999999966,0.012913162218587574
2025-11-18 11:25:00+05:30,825.9,21.5,-0.0464292014859861
2025-11-18 11:30:00+05:30,837.45,7.7000000000000455,0.013887859607807876
2025-11-18 11:35:00+05:30,840.1,3.025000000000034,0.003159371946322363
2025-11-18 11:40:00+05:30,846.45,4.100000000000023,0.007530200712457315
2025-11-18 11:45:00+05:30,856.6,8.600000000000023,0.011919932098011872
2025-11-18 11:50:00+05:30,853.9,4.650000000000034,-0.003156974267710153
2025-11-18 11:55:00+05:30,853.8,4.850000000000023,-0.00011711658969884127
2025-11-18 12:00:00+05:30,836.8,8.975000000000023,-0.020111881013203207
2025-11-18 12:05:00+05:30,835.65,5.025000000000034,-0.0013752281757242037
2025-11-18 12:10:00+05:30,830.6,4.3250000000000455,-0.006061533938280928
2025-11-18 12:15:00+05:30,826.9,6.199999999999989,-0.004464562468532245
2025-11-18 12:20:00+05:30,823.85,3.375,-0.0036952942246805454
2025-11-18 12:25:00+05:30,830.2,6.349999999999966,0.007678161115498076
2025-11-18 12:30:00+05:30,825.35,6.274999999999977,-0.00585909682538845
2025-11-18 12:35:00+05:30,824.45,6.949999999999989,-0.0010910414465727626
2025-11-18 12:40:00+05:30,824.35,3.875,-0.00012130033978972146
2025-11-18 12:45:00+05:30,823.45,3.6499999999999773,-0.0010923656869701293
2025-11-18 12:50:00+05:30,836.6,8.649999999999977,0.01584322768788061
2025-11-18 12:55:00+05:30,829.8,8.75,-0.008161351109330623
2025-11-18 13:00:00+05:30,840.5,6.774999999999977,0.012812244949902813
2025-11-18 13:05:00+05:30,839.45,4.699999999999989,-0.0012500373662631635
2025-11-18 13:10:00+05:30,840.2,4.050000000000011,0.0008930432528745829
2025-11-18 13:15:00+05:30,840.85,3.7749999999999773,0.0007733262334772054
2025-11-18 13:20:00+05:30,837.7,4.600000000000023,-0.003753243808995146
2025-11-18 13:25:00+05:30,838.0,2.3000000000000114,0.00035805932231920034
2025-11-18 13:30:00+05:30,848.7,6.0499999999999545,0.012687666493548267
2025-11-18 13:35:00+05:30,857.9,6.75,0.010781775603288194
2025-11-18 13:40:00+05:30,855.25,6.574999999999989,-0.003093718721205428
2025-11-18 13:45:00+05:30,857.2,3.599999999999966,0.002277439741707935
2025-11-18 13:50:00+05:30,852.45,3.3500000000000227,-0.005556707188181817
2025-11-18 13:55:00+05:30,852.6,3.0500000000000114,0.00017594791986967238
2025-11-18 14:00:00+05:30,863.75,6.400000000000034,0.012992870750769733
2025-11-18 14:05:00+05:30,855.35,6.625,-0.009772633183578778
2025-11-18 14:10:00+05:30,859.0,4.5,0.004258180085954439
2025-11-18 14:15:00+05:30,846.4,9.050000000000011,-0.014776860880220509
2025-11-18 14:20:00+05:30,843.25,4.774999999999977,-0.003728587162275311
2025-11-18 14:25:00+05:30,826.0,10.300000000000011,-0.020668700420781505
2025-11-18 14:30:00+05:30,816.95,8.824999999999989,-0.011016880044145486
2025-11-18 14:35:00+05:30,825.15,9.449999999999989,0.009987294512744103
2025-11-18 14:40:00+05:30,818.1,6.2000000000000455,-0.008580609469924205
2025-11-18 14:45:00+05:30,818.5,4.550000000000011,0.0004888182915370262
2025-11-18 14:50:00+05:30,812.4,6.4249999999999545,-0.007480567104959998
2025-11-18 14:55:00+05:30,813.4,5.449999999999989,0.0012301637668945887
2025-11-18 15:00:00+05:30,797.35,15.300000000000011,-0.01992926427914281
2025-11-18 15:05:00+05:30,799.5,5.775000000000034,0.0026928030800277424
2025-11-18 15:10:00+05:30,798.7,4.399999999999977,-0.0010011263506655714
2025-11-18 15:15:00+05:30,788.8,6.5,-0.012472602634917663
2025-11-18 15:20:00+05:30,785.4,4.0,-0.004319661144516396
2025-11-18 15:25:00+05:30,777.05,6.775000000000034,-0.010688443782288367
2025-11-19 09:15:00+05:30,733.85,32.72500000000002,-0.057200050304413046
2025-11-19 09:20:00+05:30,731.9,12.600000000000023,-0.0026607554500264015
2025-11-19 09:25:00+05:30,737.55,10.375,0.007689989918876521
2025-11-19 09:30:00+05:30,722.95,18.924999999999955,-0.019993819051922608
2025-11-19 09:35:00+05:30,728.85,10.199999999999989,0.008127886045886367
2025-11-19 09:40:00+05:30,716.2,7.725000000000023,-0.01750849195568932
2025-11-19 09:45:00+05:30,693.15,13.074999999999989,-0.032713031579947316
2025-11-19 09:50:00+05:30,710.0,11.300000000000011,0.02401854405097613
2025-11-19 09:55:00+05:30,717.9,8.299999999999955,0.011065313547076188
2025-11-19 10:00:00+05:30,720.0,9.475000000000023,0.002920928427663698
2025-11-19 10:05:00+05:30,722.6,5.150000000000034,0.0036046067034389744
2025-11-19 10:10:00+05:30,746.65,17.525000000000034,0.032740715789737806
2025-11-19 10:15:00+05:30,754.65,6.800000000000011,0.010657531102159515
2025-11-19 10:20:00+05:30,742.1,12.824999999999989,-0.016770060629349336
2025-11-19 10:25:00+05:30,733.5,8.574999999999989,-0.011656407393051509
2025-11-19 10:30:00+05:30,745.5,7.199999999999989,0.016227536621756754
2025-11-19 10:35:00+05:30,741.45,5.474999999999966,-0.0054474057837150276
2025-11-19 10:40:00+05:30,728.6,7.375,-0.017482843846614634
2025-11-19 10:45:00+05:30,712.8,15.625,-0.021924008417863926
2025-11-19 10:50:00+05:30,735.25,12.199999999999989,0.031009701277505006
2025-11-19 10:55:00+05:30,723.55,9.125,-0.016040925250102787
2025-11-19 11:00:00+05:30,720.2,6.625,-0.004640700969226727
2025-11-19 11:05:00+05:30,714.8,7.0,-0.007526167929501984
2025-11-19 11:10:00+05:30,708.3,5.75,-0.009135050525696098
2025-11-19 11:15:00+05:30,715.0,6.625,0.009414809934430795
2025-11-19 11:20:00+05:30,711.55,4.449999999999989,-0.004836853564338745
2025-11-19 11:25:00+05:30,718.85,4.725000000000023,0.010207023738932583
2025-11-19 11:30:00+05:30,718.1,3.8500000000000227,-0.0010438777523296436
2025-11-19 11:35:00+05:30,718.75,3.7749999999999773,0.0009047569952883188
2025-11-19 11:40:00+05:30,722.05,7.600000000000023,0.004580796461013916
2025-11-19 11:45:00+05:30,725.35,4.024999999999977,0.004559908412337092
2025-11-19 11:50:00+05:30,725.75,2.275000000000034,0.0005513059198281011
2025-11-19 11:55:00+05:30,730.65,3.7999999999999545,0.006728946015922148
2025-11-19 12:00:00+05:30,741.7,7.475000000000023,0.015010299821851076
2025-11-19 12:05:00+05:30,744.3,4.474999999999966,0.0034993306233524067
2025-11-19 12:10:00+05:30,764.05,12.399999999999977,0.02618905268540111
2025-11-19 12:15:00+05:30,764.9,11.150000000000034,0.0011118742765542367
2025-11-19 12:20:00+05:30,774.65,6.199999999999989,0.012666208114480553
2025-11-19 12:25:00+05:30,784.85,7.75,0.013081302278915186
2025-11-19 12:30:00+05:30,834.65,27.0,0.06151985858018104
2025-11-19 12:35:00+05:30,823.1,10.900000000000034,-0.01393477532279875
2025-11-19 12:40:00+05:30,830.55,9.724999999999966,0.009010431958487407
2025-11-19 12:45:00+05:30,838.45,7.724999999999966,0.009466817256032682
2025-11-19 12:50:00+05:30,835.65,8.5,-0.0033450840581844728
2025-11-19 12:55:00+05:30,827.25,7.224999999999966,-0.010102918333212606
2025-11-19 13:00:00+05:30,834.3,7.050000000000011,0.008486103106307331
2025-11-19 13:05:00+05:30,834.3,10.350000000000023,0.0
2025-11-19 13:10:00+05:30,839.35,5.774999999999977,0.006034732860394162
2025-11-19 13:15:00+05:30,832.25,5.224999999999966,-0.008494906313288659
2025-11-19 13:20:00+05:30,824.75,5.900000000000034,-0.009052566346443492
2025-11-19 13:25:00+05:30,806.25,11.875,-0.022686441998708562
2025-11-19 13:30:00+05:30,804.15,11.475000000000023,-0.002608049168325856
2025-11-19 13:35:00+05:30,796.4,7.149999999999977,-0.009684246751615156
2025-11-19 13:40:00+05:30,810.75,16.92500000000001,0.017858172997386165
2025-11-19 13:45:00+05:30,814.8,5.774999999999977,0.004982939165223271
2025-11-19 13:50:00+05:30,812.0,6.375,-0.00344234419097279
2025-11-19 13:55:00+05:30,814.4,5.125,0.0029513056345803197
2025-11-19 14:00:00+05:30,827.75,9.074999999999989,0.016259530631097387
2025-11-19 14:05:00+05:30,834.55,5.25,0.008181480997070776
2025-11-19 14:10:00+05:30,848.65,10.074999999999989,0.016754194183113975
2025-11-19 14:15:00+05:30,865.4,13.175000000000011,0.019544976183244078
2025-11-19 14:20:00+05:30,862.6,7.375,-0.0032407435770415976
2025-11-19 14:25:00+05:30,867.9,6.399999999999977,0.006125416436456233
2025-11-19 14:30:00+05:30,865.2,7.949999999999989,-0.0031158065712953765
2025-11-19 14:35:00+05:30,874.0,6.475000000000023,0.010119681576631607
2025-11-19 14:40:00+05:30,882.9,10.574999999999989,0.010131568252001339
2025-11-19 14:45:00+05:30,893.4,6.225000000000023,0.011822465010481432
2025-11-19 14:50:00+05:30,902.9,8.300000000000011,0.010577396395415247
2025-11-19 14:55:00+05:30,890.9,9.449999999999989,-0.013379617586835455
2025-11-19 15:00:00+05:30,886.2,8.349999999999966,-0.005289528961208901
